database,split,wav_path,duration,text,speaker,sex,emotion,lang
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_surprised_288.wav,11.377,지난달 이십사일 이화여대 앞 미용실도 털리는 등 동일범으로 유추되는 이인조 범행이 미용실을 상대로만 네 차례나 빚어졌다는 보도이다.,ketts2-20m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_fearful_248.wav,11.913,경기의 메인 스타디움이 피땀흘린 선수와 코치의 활동무대가 아닌 정치인들의 인기놀이터가 되지 않을까 우려되기조차 한다.,ketts2-20m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_fearful_311.wav,3.715,이 약은 동물실험을 통해 만들어진 약이다.,ketts2-30f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_surprised_322.wav,10.451,그러나 우리 경제는 그때마다 어려운 상황을 잘 극복했을 뿐 아니라 이를 전화위복의 기회로 삼아 오늘의 경제성과를 이룩해낼 수 있었다.,ketts2-20m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_fearful_093.wav,12.42,금융실명제가 실시되면 기존 경제질서에 충격을 줄 뿐 아니라 지금의 해외유출 등 여러가지 부작용이 예상되는데요.,ketts2-20m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_168.wav,6.648,언제부턴가 수면제를 안 먹으면 진정이 안 되어 잠들지 못하게 되었다.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_sad_413.wav,8.209,그 잘못은 누구보다도 국내외의 나라살림살이를 책임진 사람들의 몫이다.,ketts2-40m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_fearful_339.wav,4.805,너 낚시해 본 적 있니.,ketts2-40m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_fearful_420.wav,4.458,우리 애는 공부는 제쳐두고 놀기만 해서 걱정이다.,ketts2-30f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_sad_388.wav,6.374,현재 수배상태라 창립준비작업에 어려움이 클텐데.,ketts2-20m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_surprised_292.wav,4.939,집 없는 사람들은 정부로부터 더 많은 지원을 필요로 한다.,ketts2-20m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_surprised_108.wav,6.635,아름다운 것에는 반드시 마가 낀다더니 입물림질에도 입물림독이 끼여들고 있다.,ketts2-60f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_sad_196.wav,7.43,한국 측에서 그 동안 외국의 한국학연구지원을 소홀히 한 것은 사실입니다.,ketts2-30f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_399.wav,8.173,이견이 있을 것이라고 예상들을 한 모양이구먼 셋이 앉아 장시간 다듬은 문장이고 아무 이의가 없었다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_fearful_210.wav,5.084,저 녀석 때문에 나까지 선생님 눈 밖에 났어.,ketts2-20m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_angry_341.wav,4.754,엄마가 만들어주는 애플파이는 아주 맛있다.,ketts2-60f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_surprised_225.wav,2.972,어버이날 선물로 뭐가 좋을까.,ketts2-30f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_surprised_276.wav,5.506,외국인과 말이 통하지 않아 바디랭귀지로 대화했다.,ketts2-40m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_neutral_092.wav,4.405,뱀장어는 미끄러워서 손에 잘 잡히지 않는다.,ketts2-40m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_265.wav,10.403,고도의 기술축적이 요구되는 상하수도 공사분야에 치중 기술개발을 계속해와 인정을 받은 결과일 뿐 특혜를 받은 일은 없다.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_happy_230.wav,4.551,젊은 사람들은 때로 너무 무모해서 탈이다.,ketts2-40m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_sad_421.wav,5.407,야권통합에서 가장 큰 어려움이 있다면 어떤 문제일까요.,ketts2-60f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_fearful_182.wav,5.928,테트리스 게임은 다른 어떤 게임보다 재밌다.,ketts2-50f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_happy_191.wav,7.752999999999999,집권 실무 경험만으로 생각해서는 안될 것이다 경험 없는 사람도 섞여 조화를 이루어야 한다.,ketts2-20m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_angry_104.wav,6.2879999999999985,성수는 공부에 너무 몰두한 나머지 내가 말을 걸어도 알아차리지 못했다.,ketts2-50f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_surprised_280.wav,4.754,이번 일을 계기로 감사원이 새롭게 태어나야 한다는 주장이 많던데요.,ketts2-60f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_disgusted_151.wav,5.006,그런데 한국경제는 다행히 이 유형들과는 다르다.,ketts2-40m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_disgusted_366.wav,9.95,통합과정에서 자체 인력을 가진 정무장관실에서 여러 방안을 내다 보니 박 장관이 독주전횡한다는 오해를 받은 것 같다.,ketts2-50m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_162.wav,11.688,여자단체전에서 지난 칠십오년 이후 팔연패를 기록하고 구연패를 시도하던 강적 중국과의 대전은 그야말로 치열한 백열전이었다.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_347.wav,3.715,그 만큼 우리도 잘살게 된 것은 사실이다.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_surprised_426.wav,4.2,한국은 겨울이 되면 삼한사온 현상이 나타납니다.,ketts2-50m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_fearful_317.wav,9.999,이 할머니에 관한 첫 보도가 나간 이십구일 아침부터는 병실문에 면회사절의 팻말을 붙여 놓고 있었다.,ketts2-20m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_surprised_407.wav,4.506,어젯밤 심한 위경련으로 응급실에 실려갔다.,ketts2-40m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_angry_174.wav,3.715,이번 세미나의 테마는 무엇이었습니까.,ketts2-30f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_surprised_156.wav,6.025,친구와 허심탄회하게 얘기하다보니 그동안의 오해가 다 풀렸다.,ketts2-20m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_happy_255.wav,5.807,이런 야한 속옷을 선물로 주다니 부끄러워서 난 못 입어.,ketts2-20m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_sad_387.wav,5.2010000000000005,인터넷 채팅을 통해 다른 나라 아이들과 재미있는 토론을 했다.,ketts2-30f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_disgusted_004.wav,3.788,그건 정말 호랑이 입에 바쳐온 거나 같다.,ketts2-60f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_happy_260.wav,5.7,아무리 맵지 않은 김치라고는 하지만 외국인인 나에게는 역시 좀 맵다.,ketts2-50m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_disgusted_234.wav,3.715,옆 사람의 암내 때문에 견딜 수가 없다.,ketts2-30f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_404.wav,3.936,합당이니 뭐니 얘기 안했습니다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_happy_226.wav,6.191,나는 어렸을 때 고아가 되어 부모님에 대한 기억이 없다.,ketts2-60f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_sad_330.wav,3.71,나는 백번을 넘어져도 다시 일어날 것이다.,ketts2-50m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_angry_283.wav,6.635,특별한 방문목적이 있었을 텐데 성과는 어땠는지.,ketts2-60f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_surprised_203.wav,4.466,그는 내가 싫어졌다며 이별을 통보했다.,ketts2-20m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_117.wav,5.944,나는 평범한 길은 재미가 없어서 일부러 위험한 길을 선택하는 편이다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_angry_325.wav,6.687,육이구 이전까지 정치문화의 주류를 이뤄 왔던 권위주의가 많은 분야에서 없어졌습니다.,ketts2-30f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_fearful_206.wav,6.482,백설공주는 독사과를 먹고 그만 쓰러져버렸다.,ketts2-20m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_disgusted_385.wav,6.613,우리들의 일자리를 보존하기 위해 미군이 계속 주둔해야 한다는 것은 아닙니다.,ketts2-20m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_sad_263.wav,12.565,그러나 봉투 속에는 뜻밖에도 오십만원짜리 자기앞수표 한 장과 함께 촛불바구니가 그려진 성탄절카드가 들어 있었다.,ketts2-60f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_surprised_155.wav,7.982,우리가 생명을 걸고 지켜야 할 신성한 노동현장에 공권력이 투입된 것은 도저히 용납할 수 없는 일이다.,ketts2-40m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_angry_198.wav,11.154000000000002,또한 이번 기강쇄신 항목에서 주목되는 것은 기업인과 기업체에 대한 제재부분이다.,ketts2-50f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_surprised_290.wav,9.844,매자가 없을 경우 매각될 때까지 예정가를 낮춰 부동산값의 하락을 유도하고 매각도 반드시 이뤄지도록 유도하겠다.,ketts2-40m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_neutral_483.wav,9.179,이처럼 비료의 과다사용이 주범인 토양의 산성화는 농약의 남용과 산성비에 의해서도 가중되어 가고 있다.,ketts2-20m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_fearful_260.wav,5.1,아무리 맵지 않은 김치라고는 하지만 외국인인 나에게는 역시 좀 맵다.,ketts2-50m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_surprised_300.wav,2.972,그는 다리를 삐어 절룩거렸다.,ketts2-30f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_neutral_008.wav,5.9060000000000015,이번 일을 계기로 감사원이나 감사관들이 스스로 반성해야 합니다.,ketts2-40m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_420.wav,5.088,우리 애는 공부는 제쳐두고 놀기만 해서 걱정이다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_disgusted_484.wav,3.918,공급체계의 합리화도 요긴한 과제다.,ketts2-60f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_angry_170.wav,5.306,새 아파트는 예전에 살던 아파트보다 공간이 넓어서 쾌적하다.,ketts2-20m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_039.wav,2.972,여행은 즐거운 것이다.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_surprised_375.wav,9.077,결국 부동산시세기사를 다루면서도 이 보도가 어떤 영향을 끼치게 될 까를 생각하며 조마조마해하기도 한다.,ketts2-40m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_143.wav,6.635,아침에 커피 한잔을 마시지 않으면 머리가 잘 돌아가지 않는다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_disgusted_183.wav,6.687,선 방송 정상화 후 서사장 퇴진안이 사원들의 지지를 받을 것이라고 생각했는가.,ketts2-30f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_neutral_401.wav,12.696,현재 한국인들이 미군부대에서 맡고 있는 업무는 항공기와 각종 군사용 중장비 정비업무로부터 행정업무에 이르기까지 다양합니다.,ketts2-60f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_disgusted_322.wav,11.11,그러나 우리 경제는 그때마다 어려운 상황을 잘 극복했을 뿐 아니라 이를 전화위복의 기회로 삼아 오늘의 경제성과를 이룩해낼 수 있었다.,ketts2-50m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_angry_245.wav,5.1770000000000005,그는 십년동안 모은 돈을 전부 도박으로 날려버렸다.,ketts2-40m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_disgusted_216.wav,6.87,직장을 선택할 때에는 업무 내용은 물론이거니와 조건이나 대우도 무시할 수 없다.,ketts2-60f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_happy_361.wav,4.644,새로 익히고 있는 증권업무도 전혀 낯선 일입니다.,ketts2-20m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_angry_124.wav,5.4,친구가 그려준 지도가 정확해서 약속장소를 찾는 데 어려움이 없었다.,ketts2-50m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_surprised_140.wav,6.21,노동조합이란 조직과 노동운동은 어느 누구의 주도권다툼에 이용되어서는 안된다.,ketts2-50m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_happy_367.wav,6.646,대통령 선거의 투표용지에 미스프린트가 나오다니 어처구니 없는 실수군.,ketts2-20m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_surprised_060.wav,5.59,그 탤런트는 사람을 치고 뺑소니를 쳐서 물의를 빚고 있다.,ketts2-50m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_surprised_068.wav,8.594,병력은 여단병력이 좀 못되는 정도로 보면 되고 사담 후세인에 대한 증오심 때문에 잘 단결된 상태다.,ketts2-60f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_004.wav,2.972,그건 정말 호랑이 입에 바쳐온 거나 같다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_195.wav,8.255,세종이 집현전 학자들과 훈민정음을 함께 만든 것은 주지의 사실이다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_surprised_107.wav,6.047999999999999,고생 끝에 장만한 우리집은 비록 좁기는 하지만 만족스럽다.,ketts2-50f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_happy_353.wav,4.206,그 수치보다 별로 나빠질 이유가 없다.,ketts2-20m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_angry_419.wav,4.972,우리집은 경찰서 바로 앞에 있어서 뭔가 든든하다.,ketts2-20m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_sad_439.wav,10.08,물론 지난 이월 새로 입각한 최부총리에게 어떤 혁신적 조치를 기대한 것이 아니다.,ketts2-50f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_angry_405.wav,3.715,나는 슬픈 드라마나 영화를 봐도 잘 울지 않는다.,ketts2-30f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_139.wav,8.916,이런 선진복지국가는 예외이고 특히 제삼세계 등 대다수 나라는 여전히 어린이의 복지가 사각지대로 남아 있다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_disgusted_399.wav,8.173,이견이 있을 것이라고 예상들을 한 모양이구먼 셋이 앉아 장시간 다듬은 문장이고 아무 이의가 없었다.,ketts2-30f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_fearful_225.wav,4.516,어버이날 선물로 뭐가 좋을까.,ketts2-40m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_happy_457.wav,5.039,나는 천구백칠십년대에 만들어진 차를 소유하고 있다.,ketts2-40m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_angry_408.wav,8.51,전민련이 정치세력화해도 정당 부분과는 별도로 사회운동부분이 일종의 상위구조로 유지돼야 한다.,ketts2-50m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_sad_175.wav,8.329,그는 노래방에서 다른 사람은 생각지 않고 혼자서 연이어 열 곡이나 불렀다.,ketts2-20m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_disgusted_340.wav,3.36,삼각김밥을 사기 위해 편의점에 들렀다.,ketts2-60f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_happy_025.wav,7.536,너무 늦어서 이만 집에 돌아가 봐야 할 것 같아.,ketts2-50f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_angry_223.wav,4.415,나는 밤중에 들이닥친 의외의 방문객에 당황했다.,ketts2-60f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_sad_235.wav,3.91,어제는 영화를 연달아 세 편이나 보았다.,ketts2-50m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_307.wav,8.916,퀘네씨가 위원장으로 있는 이 위원회는 경제 및 사회 문제에 대해 정부에 조언을 해주는 정책자문기관.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_happy_496.wav,3.82,출발하기 전 선생님은 인원수를 체크했다.,ketts2-50m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_surprised_243.wav,5.2010000000000005,미안하지만 지금 너무 바빠서 네 얘기를 들어줄 수가 없어.,ketts2-30f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_438.wav,2.972,제 얼굴에 어울리는 안경을 추천해 주세요.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_fearful_495.wav,5.48,동유럽의 실재하는 사회주의 국가는 거의 다 몰락했다.,ketts2-50m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_sad_068.wav,8.51,병력은 여단병력이 좀 못되는 정도로 보면 되고 사담 후세인에 대한 증오심 때문에 잘 단결된 상태다.,ketts2-50m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_406.wav,3.312,누구를 탓하고 싶지는 않습니다.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_angry_382.wav,7.417999999999998,겨울철 산악지방이 많은 강원도를 비롯한 곳곳 산야에서 야생수들이 수난을 당하고 있다.,ketts2-20m,m,angry,ko
